,sector,ticker,name
2007,Technology,APPS,DIGITAL TURBINE INC
2008,Technology,UCTT,ULTRA   CLEAN     HLDGS     INC
2009,Consumer Cyclical,EAT,BRINKER INTL INC
2010,Consumer Cyclical,GCO,GENESCO     INC
2011,Healthcare,ADMP,ADAMIS   PHARMACEUTICALS         CORP
2012,Energy,SGU,STAR GROUP L P
2013,Basic Materials,WWR,WESTWATER RES INC
2014,Financial Services,GNW,GENWORTH     FINL  INC
2015,Energy,CVE,CENOVUS ENERGY INC
2016,Financial Services,SLCT,SELECT BANCORP INC NEW
2017,Financial Services,MTG,MGIC INVT CORP WIS
2018,Industrials,RAVN,RAVEN INDS INC
2019,Technology,SNX,SYNNEX   CORP
2020,Basic Materials,SYNL,SYNALLOY CORP
2021,Technology,HPQ,HP INC
2022,Financial Services,MLVF,MALVERN BANCORP INC
2023,Basic Materials,CGA,CHINA GREEN AGRICULTURE INC
2024,Technology,NTWK,NETSOL TECHNOLOGIES INC
2025,Healthcare,GNLN,GREENLANE HLDGS INC
2026,Technology,NOVA,SUNNOVA ENERGY INTL INC.
2027,Healthcare,SLRX,SALARIUS      PHARMACEUTICALS       INC
2028,Consumer Cyclical,PII,POLARIS INC
2029,Communication Services,ATEX,ANTERIX INC
2030,Technology,KLAC,KLA CORP
2031,Industrials,PKE,PARK AEROSPACE CORP
2032,Communication Services,LTRPB,
2033,Technology,MSN,EMERSON RADIO CORP
2034,Healthcare,NLTX,NEOLEUKIN THERAPEUTICS INC
2035,Utilities,ES,EVERSOURCE       ENERGY
2036,Technology,WK,WORKIVA INC
2037,Utilities,NI,NISOURCE INC
2038,Energy,HESM,HESS   MIDSTREAM       LP
2039,Healthcare,NMRD,NEMAURA MED INC
2040,Healthcare,YCBD,CBDMD INC
2041,Industrials,DPW,DPW HLDGS INC
2042,Consumer Defensive,TAP,MOLSON COORS BEVERAGE CO
2043,Financial Services,FRHC,FREEDOM HLDG CORP NEV
2044,Healthcare,APRE,APREA   THERAPEUTICS     INC
2045,Industrials,CPST,CAPSTONE TURBINE CORP
2046,Industrials,FCEL,FUELCELL   ENERGY    INC
2047,Healthcare,NSPR,INSPIREMD INC
2048,Financial Services,BX,BLACKSTONE       GROUP     INC
2049,Healthcare,PROF,PROFOUND MED CORP
2050,Consumer Cyclical,CHUY,CHUYS HLDGS INC
2051,Healthcare,GBT,GLOBAL   BLOOD    THERAPEUTICS  IN
2052,Communication Services,KLR,KALEYRA INC
2053,Energy,TNK,TEEKAY TANKERS LTD
2054,Healthcare,NURO,NEUROMETRIX INC
2055,Healthcare,MEDS,TRXADE GROUP INC
2056,Healthcare,PASG,PASSAGE BIO INC
2057,Technology,GDYN,GRID   DYNAMICS   HLDGS    INC
2058,Basic Materials,USAU,U S GOLD CORP
2059,Utilities,OEG,ORBITAL ENERGY GROUP INC
2060,Real Estate,CTO,CTO REALTY GROWTH INC
2061,Basic Materials,ICL,ICL GROUP LTD
2062,Consumer Defensive,CLEU,
2063,Industrials,RGP,RESOURCES CONNECTION INC
2064,Energy,BROG,BROOGE  ENERGY   LTD
2065,Healthcare,CNSP,
2066,Healthcare,LRMR,LARIMAR THERAPEUTICS INC
2067,Industrials,SHYF,SHYFT GROUP INC
2068,Industrials,VRME,
2069,Financial Services,SFTW,OSPREY   TECHNLGY         AQUISTION     CO
2070,Consumer Defensive,FREE,WHOLE   EARTH     BRANDS     INC
2071,Financial Services,NOVS,
2072,Technology,EBON,EBANG INTL HLDGS INC
2073,Communication Services,IAC,IAC INTERACTIVECORP NEW
2074,Financial Services,IGIC,INTL   GNRL   INSURANCE     HLDNGS     L
2075,Healthcare,RLMD,RELMADA     THERAPEUTICS       INC
2076,Consumer Cyclical,EFOI,ENERGY FOCUS INC
2077,Technology,CXDO,CREXENDO INC
2078,Healthcare,IMTX,IMMATICS       N.V
2079,Financial Services,GNRS,
2080,Healthcare,ITOS,ITEOS THERAPEUTICS INC
2081,Healthcare,CVAC,CUREVAC     N   V
2082,Industrials,TOPS,
2083,Technology,OLB,
2084,Consumer Cyclical,KSPN,KASPIEN HOLDINGS INC
2085,Financial Services,BCTG,BCTG       ACQUISITION       CORP
2086,Consumer Cyclical,MYT,
2087,Real Estate,HCDI,
2088,Technology,DZSI,DZS INC
2089,Consumer Cyclical,GP,GREENPOWER      MTR   CO   INC
2090,Technology,LSPD,LIGHTSPEED     POS  INC
2091,Financial Services,NMFC,NEW  MTN   FIN   CORP
2092,Healthcare,ALVR,ALLOVIR INC
2093,Industrials,ATTO,ATENTO S A
2094,Real Estate,FTHM,FATHOM HOLDINGS INC
2095,Healthcare,ACHV,ACHIEVE LIFE SCIENCES INC
2096,Consumer Cyclical,GOED,
2097,Consumer Defensive,VSTA,VASTA    PLATFORM   LTD
2098,Consumer Cyclical,AOUT,AMERICAN OUTDOOR BRANDS INC
2099,Basic Materials,PLM,POLYMET MNG CORP
2100,Technology,BEEM,BEAM GLOBAL
2101,Healthcare,ACET,ADICET BIO INC
2102,Healthcare,AKU,
2103,Energy,WLL,WHITING   PETE     CORP   NEW
2104,Energy,NOG,NORTHERN   OIL  AND  GAS     INC  MN
2105,Technology,ARRY,
2106,Energy,AXAS,
2107,Financial Services,IPOC,
2108,Financial Services,BRPA,
2109,Financial Services,IACA,
2110,Basic Materials,TRQ,TURQUOISE HILL R
2111,Financial Services,INAQ,
2112,Healthcare,TARS,
2113,Healthcare,RHE,REGIONAL HEALTH PPTYS INC
2114,Industrials,GLBS,
2115,Technology,SUMO,SUMO   LOGIC   INC
2116,Consumer Cyclical,PTVE,PACTIV   EVERGREEN       INC
2117,Financial Services,MCAC,
2118,Financial Services,ACEV,
2119,Basic Materials,GOLD,BARRICK GOLD CORP
2120,Technology,ASAN,ASANA   INC
2121,Healthcare,BLCM,BELLICUM PHARMACEUTICALS INC
2122,Consumer Defensive,AVO,
2123,Healthcare,LNSR,
2124,Consumer Cyclical,ASO,
2125,Healthcare,ALKS,ALKERMES PLC
2126,Financial Services,PSTH,PERSHING     SQUARE     TONTINE     HLDG
2127,Financial Services,CB,CHUBB LIMITED
2128,Healthcare,CGC,CANOPY GROWTH CORP
2129,Energy,PDS,
2130,Healthcare,BDSX,
2131,Financial Services,PIAI,
2132,Communication Services,ADV,ADVANTAGE SOLUTI
2133,Energy,CRC,
2134,Technology,WYY,
2135,Financial Services,TWCT,
2136,Financial Services,VIH,
2137,Financial Services,MLAC,
2138,Financial Services,FAII,
2139,Healthcare,LUNG,
2140,Healthcare,TARA,PROTARA THERAPEUTICS INC
2141,Basic Materials,FURY,
2142,Industrials,TOMZ,
2143,Technology,VNT,
2144,Healthcare,FSTX,
2145,Energy,ENSV,
2146,Financial Services,PAIC,
2147,Financial Services,GCMG,
2148,Financial Services,APSG,
2149,Healthcare,SEER,
2150,Technology,LAZR,
2151,Industrials,PRG,
2152,Healthcare,KNTE,
2153,Healthcare,VIRI,
2154,Financial Services,RTP,
2155,Financial Services,SGAM,
2156,Technology,CNXC,
2157,Financial Services,AGC,
2158,Industrials,POWW,
2159,Healthcare,ATNF,
2160,Energy,PAGP,PLAINS GP HLDGS L P
2161,Financial Services,DCRB,
2162,Healthcare,CSU,
2163,Healthcare,CYTH,
2164,Financial Services,SPNV,
2165,Financial Services,FGF,
2166,Healthcare,BCAB,
2167,Healthcare,RVPH,
2168,Healthcare,NBRV,
2169,Healthcare,PAND,PANDION   THERAPEUTICS         INC
2170,Financial Services,BWAC,
2171,Healthcare,ITRM,ITERUM THERAPEUTICS PLC
2172,Healthcare,CLVR,
2173,Technology,PUBM,
2174,Healthcare,ASRT,ASSERTIO HOLDINGS INC
2175,Healthcare,OSMT,OSMOTICA PHARMACEUTICALS PLC
2176,Financial Services,ROCC,
2177,Industrials,VRRM,VERRA MOBILITY CORP
2178,Consumer Defensive,HFFG,HF FOODS GROUP INC
2179,Consumer Cyclical,SFIX,STITCH   FIX   INC
2180,Healthcare,GNPX,GENPREX INC
2181,Financial Services,FCBP,FIRST CHOICE BANCORP
2182,Technology,SEDG,SOLAREDGE TECHNOLOGIES INC
2183,Healthcare,EDIT,EDITAS MEDICINE INC
2184,Healthcare,QDEL,QUIDEL CORP
2185,Financial Services,BOKF,BOK FINL CORP
2186,Technology,INFN,INFINERA CORP
2187,Healthcare,ATHX,ATHERSYS    INC    NEW
2188,Consumer Cyclical,VFC,V F CORP
2189,Healthcare,ADUS,ADDUS HOMECARE CORP
2190,Industrials,HUBG,HUB GROUP INC
2191,Utilities,SJI,SOUTH   JERSEY  INDS    INC
2192,Technology,AGYS,AGILYSYS INC
2193,Industrials,ROLL,RBC BEARINGS INC
2194,Communication Services,EA,ELECTRONIC ARTS INC
2195,Energy,WTI,W    &  T  OFFSHORE        INC
2196,Consumer Cyclical,CNTY,CENTURY CASINOS INC
2197,Consumer Defensive,KO,COCA COLA CO
2198,Consumer Defensive,KMB,KIMBERLY CLARK CORP
2199,Industrials,KELYA,KELLY   SVCS     INC
2200,Utilities,CNP,CENTERPOINT     ENERGY      INC
2201,Industrials,VSEC,VSE CORP
2202,Healthcare,PRGO,PERRIGO CO PLC
2203,Consumer Defensive,SANW,S&W SEED CO
2204,Financial Services,EZPW,EZCORP INC
2205,Technology,MPWR,MONOLITHIC PWR SYS INC
2206,Financial Services,GHL,GREENHILL & CO INC
2207,Healthcare,MMSI,MERIT   MED  SYS    INC
2208,Consumer Cyclical,WPRT,WESTPORT FUEL SYSTEMS INC
2209,Communication Services,ORBC,ORBCOMM INC
2210,Industrials,HLIO,HELIOS TECHNOLOGIES INC
2211,Technology,NTCT,NETSCOUT SYS INC
2212,Healthcare,ABMD,ABIOMED INC
2213,Industrials,AAON,AAON INC
2214,Energy,LNG,CHENIERE     ENERGY     INC
2215,Communication Services,IDCC,INTERDIGITAL INC
2216,Consumer Cyclical,DPZ,DOMINOS PIZZA INC
2217,Consumer Defensive,LANC,LANCASTER COLONY CORP
2218,Consumer Cyclical,LOW,LOWES COS INC
2219,Financial Services,FCBC,FIRST CMNTY BANKSHARES INC V
2220,Energy,LEU,CENTRUS ENERGY CORP
2221,Energy,DHT,DHT HOLDINGS INC
2222,Energy,HFC,HOLLYFRONTIER         CORP
2223,Industrials,AZZ,AZZ INC
2224,Financial Services,EBTC,ENTERPRISE BANCORP INC MASS
2225,Industrials,ATSG,AIR  TRANSPORT      SERVICES    GRP   I
2226,Basic Materials,IFF,INTERNATIONAL FLAVORS&FRAGRA
2227,Technology,INOD,INNODATA INC
2228,Industrials,EXPD,EXPEDITORS INTL WASH INC
2229,Industrials,AYI,ACUITY BRANDS INC
2230,Financial Services,TMP,TOMPKINS FINANCIAL CORPORATI
2231,Industrials,ACM,AECOM
2232,Energy,RNET,RIGNET INC
2233,Consumer Cyclical,CLAR,CLARUS CORP NEW
2234,Financial Services,TIPT,TIPTREE INC
2235,Financial Services,CFR,CULLEN   FROST      BANKERS   INC
2236,Consumer Cyclical,PLCE,CHILDRENS PL INC
2237,Healthcare,VNRX,VOLITIONRX LTD
2238,Healthcare,PDCO,PATTERSON COS INC
2239,Industrials,LIQT,LIQTECH INTL INC
2240,Consumer Cyclical,RICK,RCI HOSPITALITY HLDGS INC
2241,Technology,MRVL,MARVELL     TECHNOLOGY       GROUP  LTD
2242,Basic Materials,AEM,AGNICO EAGLE MINES LTD
2243,Financial Services,WTFC,WINTRUST FINL CORP
2244,Healthcare,IMV,IMV INC
2245,Industrials,AL,AIR  LEASE   CORP
2246,Industrials,WLFC,WILLIS LEASE FINANCE CORP
2247,Consumer Defensive,VGR,VECTOR GROUP LTD
2248,Energy,REI,RING   ENERGY     INC
2249,Technology,QADA,QAD INC
2250,Communication Services,BOMN,BOSTON OMAHA CORP
2251,Technology,SVMK,SVMK INC
2252,Healthcare,CRNX,CRINETICS PHARMACEUTICALS IN
2253,Energy,DSSI,DIAMOND S SHIPPING INC
2254,Industrials,MATX,MATSON INC
2255,Technology,AMSWA,AMERICAN SOFTWARE INC
2256,Basic Materials,TGB,TASEKO MINES LTD
2257,Consumer Cyclical,HRB,BLOCK H & R INC
2258,Communication Services,MARK,REMARK   HLDGS     INC
2259,Industrials,HUBB,HUBBELL INC
2260,Financial Services,JEF,JEFFERIES       FINL     GROUP     INC
2261,Technology,OCC,OPTICAL CABLE CORP
2262,Financial Services,KINS,KINGSTONE COS INC
2263,Industrials,DLHC,DLH HLDGS CORP
2264,Consumer Defensive,LMNR,LIMONEIRA CO
2265,Consumer Cyclical,RCKY,ROCKY BRANDS INC
2266,Financial Services,SPGI,S&P GLOBAL INC
2267,Healthcare,BCRX,BIOCRYST   PHARMACEUTICALS            INC
2268,Consumer Defensive,BGS,B & G FOODS INC NEW
2269,Energy,GPRK,GEOPARK LTD
2270,Industrials,URI,UNITED RENTALS INC
2271,Basic Materials,CENX,CENTURY ALUM CO
2272,Consumer Defensive,INGR,INGREDION INC
2273,Basic Materials,WDFC,WD-40 CO
2274,Technology,TYL,TYLER     TECHNOLOGIES    INC
2275,Healthcare,MBOT,MICROBOT MED INC
2276,Industrials,WLDN,WILLDAN GROUP INC
2277,Real Estate,ARL,AMERICAN RLTY INVS INC
2278,Financial Services,AMNB,AMERICAN NATL BANKSHARES INC
2279,Healthcare,ACAD,ACADIA PHARMACEUTICALS INC
2280,Communication Services,EDUC,EDUCATIONAL DEV CORP
2281,Industrials,CR,CRANE CO
2282,Financial Services,FMBI,FIRST MIDWEST BANCORP DEL
2283,Technology,OSPN,ONESPAN INC
2284,Financial Services,AMRB,AMERICAN RIV BANKSHARES
2285,Consumer Defensive,COKE,COCA COLA CONS INC
2286,Technology,AMOT,ALLIED MOTION TECHNOLOGIES I
2287,Financial Services,FFIN,FIRST FINL BANKSHARES
2288,Financial Services,CBOE,CBOE GLOBAL MARKETS INC
2289,Financial Services,FUNC,FIRST UTD CORP
2290,Real Estate,KW,KENNEDY-WILSON        HOLDINGS  INC
2291,Financial Services,BOH,BANK HAWAII CORP
2292,Technology,OTEX,OPEN TEXT CORP
2293,Energy,TRCH,TORCHLIGHT ENERGY RES INC
2294,Technology,MX,MAGNACHIP SEMICONDUCTOR CORP
2295,Financial Services,SGOC,
2296,Consumer Cyclical,WYND,WYNDHAM     DESTINATIONS           INC
2297,Consumer Cyclical,RL,RALPH LAUREN CORP
2298,Technology,TXN,TEXAS INSTRS INC
2299,Basic Materials,WPM,WHEATON PRECIOUS METALS CORP
2300,Financial Services,CARV,
2301,Consumer Cyclical,DLA,DELTA APPAREL INC
2302,Basic Materials,X,UNITED STATES STL CORP NEW
2303,Technology,CTG,COMPUTER TASK GROUP INC
2304,Healthcare,UNH,UNITEDHEALTH GROUP INC
2305,Consumer Cyclical,PENN,PENN NATL GAMING INC
2306,Financial Services,INBK,FIRST INTERNET BANCORP
2307,Financial Services,FVCB,FVCBANKCORP INC
2308,Healthcare,ITCI,INTRA   CELLULAR     THERAPIES    INC
2309,Healthcare,PTCT,PTC THERAPEUTICS INC
2310,Healthcare,MGNX,MACROGENICS        INC
2311,Financial Services,HCAP,
2312,Basic Materials,BCC,BOISE CASCADE CO DEL
2313,Technology,MRIN,MARIN SOFTWARE INC
2314,Technology,VERB,VERB  TECHNOLOGY    CO  INC
2315,Financial Services,WHF,WHITEHORSE FIN INC
2316,Utilities,GNE,GENIE ENERGY LTD
2317,Financial Services,OXSQ,OXFORD SQUARE CAP CORP
2318,Utilities,SO,SOUTHERN CO
2319,Industrials,SKYW,SKYWEST INC
2320,Communication Services,SIRI,SIRIUS XM HOLDINGS INC
2321,Industrials,TISI,TEAM INC
2322,Consumer Cyclical,CTHR,CHARLES & COLVARD LTD
2323,Healthcare,ITGR,INTEGER HLDGS CORP
2324,Industrials,VMI,VALMONT INDS INC
2325,Financial Services,MBI,MBIA INC
2326,Energy,SU,SUNCOR ENERGY INC NEW
2327,Financial Services,PNC,PNC FINL SVCS GROUP INC
2328,Financial Services,IMH,IMPAC MTG HLDGS INC
2329,Industrials,FWRD,FORWARD AIR CORP
2330,Financial Services,PFBC,PREFERRED BK LOS ANGELES CA
2331,Basic Materials,TECK,TECK   RESOURCES    LTD
2332,Healthcare,IVC,INVACARE CORP
2333,Financial Services,SEIC,SEI INVTS CO
2334,Industrials,TRNS,TRANSCAT INC
2335,Healthcare,SLP,SIMULATIONS PLUS INC
2336,Financial Services,OPOF,OLD POINT FINL CORP
2337,Healthcare,MIST,MILESTONE PHARMACEUTICALS IN
2338,Communication Services,EVC,ENTRAVISION COMMUNICATIONS C
2339,Financial Services,OVLY,OAK VALLEY BANCORP OAKDALE C
2340,Industrials,SWK,STANLEY BLACK & DECKER INC
2341,Industrials,PRGX,PRGX GLOBAL INC
2342,Healthcare,HRC,HILL ROM HLDGS INC
2343,Energy,NNA,NAVIOS MARITIME ACQUIS CORP
2344,Healthcare,SIGA,SIGA TECHNOLOGIES INC
2345,Financial Services,MSCI,MSCI INC
2346,Industrials,TGI,TRIUMPH GROUP INC NEW
2347,Consumer Defensive,HSY,HERSHEY CO
2348,Financial Services,FBSS,FAUQUIER BANKSHARES INC VA
2349,Healthcare,PCRX,PACIRA BIOSCIENCES
2350,Financial Services,BLX,
2351,Industrials,ARC,ARC DOCUMENT SOLUTIONS INC
2352,Consumer Cyclical,NATH,NATHANS FAMOUS INC NEW
2353,Technology,ADBE,ADOBE SYSTEMS INCORPORATED
2354,Industrials,ROK,ROCKWELL AUTOMATION INC
2355,Consumer Cyclical,HBI,HANESBRANDS INC
2356,Technology,NTIP,NETWORK-1 TECHNOLOGIES INC
2357,Consumer Cyclical,DENN,DENNYS CORP
2358,Healthcare,MYGN,MYRIAD GENETICS INC
2359,Communication Services,TTGT,TECHTARGET INC
2360,Consumer Cyclical,GIL,GILDAN   ACTIVEWEAR         INC
2361,Industrials,EML,EASTERN CO
2362,Technology,EBIX,EBIX INC
2363,Industrials,SP,SP PLUS CORP
2364,Technology,FARO,FARO TECHNOLOGIES INC
2365,Financial Services,NKSH,NATIONAL BANKSHARES INC VA
2366,Financial Services,MKTX,MARKETAXESS HLDGS INC
2367,Healthcare,MCK,MCKESSON CORP
2368,Financial Services,VBFC,VILLAGE BK & TR FINL CORP
2369,Healthcare,AMPE,AMPIO   PHARMACEUTICALS   INC
2370,Financial Services,AGO,ASSURED GUARANTY LTD
2371,Healthcare,STAA,STAAR   SURGICAL         CO
2372,Communication Services,ETM,ENTERCOM COMMUNICATIONS CORP
2373,Financial Services,PRA,PROASSURANCE CORP
2374,Industrials,FC,FRANKLIN COVEY CO
2375,Consumer Cyclical,MCD,MCDONALDS CORP
2376,Consumer Cyclical,MDC,M D C HLDGS INC
2377,Healthcare,LMNX,LUMINEX CORP DEL
2378,Financial Services,BAP,CREDICORP LTD
2379,Financial Services,MOFG,MIDWESTONE FINL GROUP INC NE
2380,Financial Services,FRBK,REPUBLIC FIRST BANCORP INC
2381,Financial Services,LARK,LANDMARK BANCORP INC
2382,Financial Services,RDN,RADIAN GROUP INC
2383,Financial Services,ZION,ZIONS BANCORPORATION N A
2384,Financial Services,ICE,INTERCONTINENTAL EXCHANGE IN
2385,Industrials,HCCI,HERITAGE CRYSTAL CLEAN INC
2386,Healthcare,SSKN,STRATA SKIN SCIENCES INC
2387,Technology,PDFS,PDF SOLUTIONS INC
2388,Financial Services,DCOM,DIME CMNTY BANCSHARES INC
2389,Industrials,CECE,CECO ENVIRONMENTAL CORP
2390,Basic Materials,EMN,EASTMAN CHEM CO
2391,Consumer Cyclical,LEG,LEGGETT & PLATT INC
2392,Consumer Defensive,KR,KROGER CO
2393,Communication Services,LEE,LEE ENTERPRISES INC
2394,Industrials,DAC,DANAOS   CORPORATION
2395,Healthcare,CRY,CRYOLIFE INC
2396,Financial Services,FDUS,FIDUS     INVT   CORP
2397,Healthcare,CHRS,COHERUS BIOSCIENCES INC
2398,Consumer Defensive,AGFS,AGROFRESH SOLUTIONS INC
2399,Healthcare,SLNO,SOLENO   THERAPEUTICS        INC
2400,Energy,EURN,EURONAV NV
2401,Technology,RUN,SUNRUN   INC
2402,Industrials,TRU,TRANSUNION
2403,Financial Services,HLI,HOULIHAN LOKEY INC
2404,Basic Materials,SILV,SILVERCREST      METALS      INC
2405,Healthcare,MRUS,MERUS   N   V
2406,Healthcare,KURA,KURA ONCOLOGY INC
2407,Financial Services,NTB,BANK OF NT BUTTERFIELD&SON L
2408,Healthcare,LPCN,LIPOCINE INC NEW
2409,Industrials,HYRE,HYRECAR INC
2410,Financial Services,PHCF,
2411,Healthcare,UBX,UNITY BIOTECHNOLOGY INC
2412,Financial Services,MN,MANNING & NAPIER INC
2413,Financial Services,TRUP,TRUPANION INC
2414,Communication Services,TSQ,TOWNSQUARE MEDIA INC
2415,Consumer Cyclical,MBUU,MALIBU BOATS INC
2416,Financial Services,CFG,CITIZENS     FINL   GROUP    INC
2417,Healthcare,SNDX,SYNDAX   PHARMACEUTICALS      INC
2418,Healthcare,CALA,CALITHERA BIOSCIENCES INC
2419,Healthcare,TLGT,TELIGENT INC NEW
2420,Basic Materials,UFPI,UFP INDUSTRIES INC
2421,Utilities,AY,ATLANTICA SUSTAINABLE INFR P
2422,Healthcare,HSTO,HISTOGEN INC
2423,Technology,PCTI,PCTEL INC
2424,Healthcare,APHA,APHRIA INC
2425,Technology,PS,PLURALSIGHT INC
2426,Healthcare,BTAI,BIOXCEL   THERAPEUTICS         INC
2427,Technology,DOMO,DOMO INC
2428,Healthcare,ARDS,ARIDIS  PHARMACEUTICALS         INC
2429,Healthcare,VRCA,VERRICA     PHARMACEUTICALS       INC
2430,Consumer Cyclical,LOVE,LOVESAC   COMPANY
2431,Healthcare,MGTA,MAGENTA THERAPEUTICS INC
2432,Healthcare,ELAN,ELANCO     ANIMAL  HEALTH       INC
2433,Healthcare,VAPO,VAPOTHERM INC
2434,Communication Services,PINS,PINTEREST     INC
2435,Industrials,AP,AMPCO-PITTSBURG CORP
2436,Industrials,PRIM,PRIMORIS SVCS CORP
2437,Consumer Cyclical,DRI,DARDEN RESTAURANTS INC
2438,Healthcare,INVA,INNOVIVA INC
2439,Industrials,AER,AERCAP HOLDINGS NV
2440,Utilities,CWCO,CONSOLIDATED WATER CO INC
2441,Consumer Cyclical,DBI,DESIGNER BRANDS INC
2442,Industrials,CPA,COPA HOLDINGS SA
2443,Basic Materials,SWM,SCHWEITZER-MAUDUIT INTL INC
2444,Healthcare,IMGN,IMMUNOGEN INC
2445,Consumer Cyclical,FOSL,FOSSIL GROUP INC
2446,Consumer Cyclical,UFI,UNIFI INC
2447,Industrials,HNI,HNI   CORP
2448,Industrials,AIRI,AIR INDS GROUP
2449,Technology,DSGX,DESCARTES SYS GROUP INC
2450,Industrials,ARCB,ARCBEST CORP
2451,Consumer Cyclical,KEQU,KEWAUNEE SCIENTIFIC CORP
2452,Technology,EEFT,EURONET WORLDWIDE INC
2453,Consumer Cyclical,GDEN,GOLDEN ENTMT INC
2454,Consumer Defensive,SAM,BOSTON BEER INC
2455,Healthcare,ONCS,ONCOSEC MED INC
2456,Financial Services,FUSB,FIRST US BANCSHARES INC
2457,Consumer Cyclical,KMX,CARMAX INC
2458,Financial Services,LBAI,LAKELAND BANCORP INC
2459,Real Estate,TCI,TRANSCONTINENTAL RLTY INVS
2460,Healthcare,AXGN,AXOGEN INC
2461,Consumer Cyclical,TSCO,TRACTOR SUPPLY CO
2462,Financial Services,KEY,KEYCORP
2463,Healthcare,HCA,HCA HEALTHCARE INC
2464,Consumer Cyclical,SIX,SIX   FLAGS  ENTMT     CORP   NEW
2465,Financial Services,WHG,WESTWOOD HLDGS GROUP INC
2466,Consumer Defensive,SENEA,SENECA FOODS CORP NEW
2467,Communication Services,AMC,AMC   ENTMT  HLDGS     INC
2468,Healthcare,OPK,OPKO   HEALTH     INC
2469,Industrials,GFF,GRIFFON CORP
2470,Industrials,OC,OWENS CORNING NEW
2471,Technology,ISDR,ISSUER DIRECT CORP
2472,Healthcare,NEOG,NEOGEN   CORP
2473,Financial Services,CVBF,CVB FINL CORP
2474,Consumer Cyclical,HZO,MARINEMAX INC
2475,Industrials,PNR,PENTAIR PLC
2476,Industrials,HIL,HILL INTL INC
2477,Healthcare,RMD,RESMED INC
2478,Financial Services,UMBF,UMB FINL CORP
2479,Healthcare,TXMD,THERAPEUTICSMD         INC
2480,Industrials,BWXT,BWX TECHNOLOGIES INC
2481,Industrials,MRCY,MERCURY SYS INC
2482,Industrials,NPO,ENPRO INDS INC
2483,Communication Services,CIDM,CINEDIGM CORP
2484,Consumer Cyclical,CHH,CHOICE   HOTELS    INTL    INC
2485,Communication Services,AUTO,AUTOWEB INC
2486,Technology,QADB,QAD INC
2487,Healthcare,BASI,BIOANALYTICAL SYS INC
2488,Industrials,WERN,WERNER ENTERPRISES INC
2489,Financial Services,ACGL,ARCH CAP GROUP LTD
2490,Financial Services,CLDB,CORTLAND    BANCORP
2491,Technology,SANM,SANMINA CORPORATION
2492,Basic Materials,UFS,DOMTAR CORP
2493,Communication Services,AVID,AVID TECHNOLOGY INC
2494,Industrials,ESP,ESPEY MFG & ELECTRS CORP
2495,Consumer Cyclical,BYD,BOYD   GAMING      CORP
2496,Financial Services,FFBC,FIRST  FINL   BANCORP    OH
2497,Financial Services,SAL,SALISBURY BANCORP INC
2498,Technology,GLW,CORNING INC
2499,Technology,FIS,FIDELITY   NATL  INFORMATION   SV
2500,Technology,COHR,COHERENT INC
2501,Technology,VRSN,VERISIGN INC
2502,Energy,TRP,TC   ENERGY  CORP
2503,Healthcare,ADPT,ADAPTIVE BIOTECHNOLOGIES COR
2504,Technology,PLUS,EPLUS INC
2505,Industrials,LPX,LOUISIANA PAC CORP
2506,Healthcare,OMCL,OMNICELL     COM
2507,Technology,IMMR,IMMERSION    CORP
2508,Healthcare,ABC,AMERISOURCEBERGEN CORP
2509,Financial Services,WTM,WHITE MTNS INS GROUP LTD
2510,Consumer Cyclical,TUP,TUPPERWARE BRANDS CORP
2511,Consumer Defensive,MKC,MCCORMICK & CO INC
2512,Healthcare,ALLO,ALLOGENE THERAPEUTICS INC
2513,Communication Services,SLGG,SUPER LEAGUE GAMING INC
2514,Financial Services,RBKB,RHINEBECK     BANCORP       INC
2515,Energy,PBF,PBF     ENERGY     INC
2516,Healthcare,TYME,TYME TECHNOLOGIES INC
2517,Technology,SYNC,SYNACOR INC
2518,Financial Services,HTBI,HOMETRUST BANCSHARES INC
2519,Financial Services,OFED,OCONEE     FED  FINL   CORP
2520,Technology,SPLK,SPLUNK INC
2521,Industrials,FBM,FOUNDATION BLDG MATLS INC
2522,Healthcare,CKPT,CHECKPOINT THERAPEUTICS INC
2523,Utilities,CPK,CHESAPEAKE UTILS CORP
2524,Energy,GDP,GOODRICH PETE CORP
2525,Financial Services,BCML,BAYCOM CORP
2526,Communication Services,WOW,WIDEOPENWEST       INC
2527,Industrials,JELD,JELD-WEN HLDG INC
2528,Technology,WTRH,WAITR HLDGS INC
2529,Energy,NINE,NINE ENERGY SERVICE INC
2530,Technology,INSG,INSEEGO  CORP
2531,Healthcare,VREX,VAREX IMAGING CORP
2532,Healthcare,OVID,OVID   THERAPEUTICS         INC
2533,Communication Services,ROKU,ROKU INC
2534,Technology,ANY,
2535,Healthcare,MTBC,MTBC INC
2536,Financial Services,HVBC,HV BANCORP INC
2537,Consumer Cyclical,VSTO,VISTA OUTDOOR INC
2538,Healthcare,LNTH,LANTHEUS HLDGS INC
2539,Healthcare,AFMD,AFFIMED N V
2540,Financial Services,CURO,CURO GROUP HOLDINGS CORP
2541,Healthcare,ARPO,AERPIO PHARMACEUTICALS INC
2542,Healthcare,KIDS,ORTHOPEDIATRICS           CORP
2543,Technology,AGMH,AGM GROUP HOLDINGS INC
2544,Financial Services,PDLB,PDL CMNTY BANCORP
2545,Technology,ALTR,ALTAIR ENGR INC
